Key Title,Title/Programme,Contract Ref#,Main Genre,Main Producer,Language,Production Year,Duration,Contracting Status,Active?,HD Available,Producer Approval?,In Catalogue?,Agreement Start Date,Last License Start Date,Agreement End Date,Date Fully Delivered,Visible On Interface,Commission,Back End,Rights Outline,Producer Approval,Costs,Option Notes,General Notes,Product Memo,Reporting,Best Screener,Status
"Long Way Home, A","Long Way Home, A",F4064,Film,Victory Film Production & Distribution GmbH,English,2001,1 x 95',,TRUE,FALSE,TRUE,FALSE,01/10/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"NB: Contracts to be licensed under Victory with Indigo acting as Sales Agent. TERM: 3 yrs (1st Term), with automatic renewal of 2 yrly periods but only if achieve US$300,000 gross in 1st Term. 6 mth notice to terminate in Extended Term but Indigo has 3 months sell-off period. TERRITORY: French-speaking Europe, Italian speaking Europe, Scandinavia, Eastern Europe/CIS. Check Product Memo for existing sales but when comes out of license we are free to relicence - territory non-excl. with Victory. RIGHTS: Non-Theatric, TV, Video, Digital - rights non-excl. with Victory.",All deals require approval. Contracts to licensed under Victory and money to be paid into Victory's account. 5 days to respond otherwise deal granted.,"Marketing incl, TX Prod cost. (Victory is servicing all deals)",,"Budget: €4,703,885",See list of previous sales in TITLES/FILM/VICTORY CATALOGUE folder.,No reporting necessary,,Status 3
Middletown,Middletown,,Film,Green Park Films,English,2006,1 x 85',,TRUE,TRUE,TRUE,,22/11/2007 00:00,21/11/2012 00:00,21/11/2015 00:00,,TRUE,"25% to US$500,000, 30% there above. 5% deducted for marketing. Has separate collection account - gross receipts means less bank fees.",,"Worldwide ex. UK and Eire (Eire incs. Northern Ireland). Any licensed rights revert to Indigo on expiry. Non-theatric, Free TV, Pay TV, Videogram, Theatrical, ancillary, merchandising and new media.","NO PRODUCER APPROVAL, except for theatrical, ancillary, merchandising and new media - NB: if Pay TV deals crosses over into New Media rights will need producer approval too. Can license beyond 2015 providing we get producer approval. Also note costs limit below.","5% (subject to a cap of US$50,000) for marketing (flyers, brochures, advertising, print, posters, web digitisation, market, festival expenses). All costs relating to servicing agreements are deductible, provided that items in excess of US$500 or accumulated items in excess of US$5,000 have prior written approval.","Either party may terminate after 2 yrs with 6 months notice. Producer may terminate after initial period should Indigo fail to reach a US$150,000 min. First right refusal on future film/series not granted.",,Theatrical release in Ireland and limited in UK.,"Quarterly and within 45 days (31 March 30 June 30 September 31 December) for first 2 years, thereafter every 6 months and within 45 days.",,Status 3
Midnight Man,Midnight Man,,Film,"Bossa Entertainment, Inc",English,1997,1 x 85,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
Mirror Images,Mirror Images,,Film,Master Licensing,English,1991,1 x 95',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Living Coffee,Mirror Images II,,Film,Master Licensing,English,1993,1 x 92',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Murder on the Orient Express,Murder on the Orient Express,,Film,"Bossa Entertainment, Inc",English,2001,1 x 85,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
My Father,My Father,F4051,Film,Happy Valley Films,English,2003,"1 x 100' (Dutch), 1 x 100' (English), 1 x 100' (Japanese)",,TRUE,FALSE,TRUE,FALSE,01/03/2007 00:00,28/02/2014 00:00,28/02/2019 00:00,,TRUE,35% All marketing (flyers etc) and dist costs included in commission. TX costs deductible.,,"TERRITORY: Worldwide excluding the following: Rights in excluded territories which expire revert to Indigo on expiry a) Italy, South America, Hungary, Czech Republic, Slovakia, Poland - all in perpetuity. b) Japan until May 31st 2013 c) USA / Canada until August 19th 2014 - nothing licensed and Livio can buy rights back if we get interest. d) Holland until August 31st 2007 e) France now available. Confirmed in email from Livio 30.10.06 - RIGHTS: Theatrical, non-theatrical, free, pay, video, anicllary and merchandising.",NEW MEDIA must get producer approval! All other rights do not need approval.,,,,,Quarterly,,Status 3
Mystery of Men (The),Mystery of Men (The),F0019,Film,Valentine Productions,English,2000,1 x 95',,TRUE,FALSE,TRUE,FALSE,21/03/2000 00:00,20/03/2007 00:00,20/03/2007 00:00,,TRUE,15%,,World excluding TV in UK and non-standard TV in Ireland. (Agreement excluded Paraguay - this is due to Armagrange to be seen as owning some rights in territory were there would be no sale - this is not valid now as Indigo bought Armagrange out). Video in UK is subject to approval from producer as residuals are high. Cannot license beyond term without Producer Approval,,"Expenses (all transmission and marketing materials, shipping costs and fair proportion of TV & Video markets) Indigo shall use best endeavours to ensure costs do not exceed 7.5% of gross receipts",First Refusal on Future Series/Spin offs Not mentioned,,,Twice yearly 30 June and 30 December,,Status 3
Night Rhythms,Night Rhythms,,Film,Master Licensing,English,1992,1 x 94',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
O Jerusalem,O Jerusalem,,Film,Conquistador,English,2006,1 x 100',,TRUE,TRUE,TRUE,,01/04/2008 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,Acquisition,,"Excl. WW excl. US & Canada, French speaking Europe, Spain & Andorra, Italian Europe, Portugal, Israel, Turkey, Poland, Czech Rep, Slovak Rep, Hungary, Romania, Bulgaria, former Yugo, Greece/Cyprus. All rights incl. TV, HV, Merchandising, Ancillary, New Media.",Acquisition,,,Theatrical movie. Aspect Ratio 16x9 2.35 (theatrical - thick black bars on top & bottom of the screen),See Product Memo in Titles folder,,,Status 3
Object of Obsession (aka The Collector),Object of Obsession (aka The Collector),,Film,Master Licensing,English,1994,1 x 96',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Operative (The),Operative (The),,Film,Prophecy,English,2000,1 x 100,,TRUE,FALSE,FALSE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
"Other Woman, The","Other Woman, The",,Film,Master Licensing,English,1992,1 x 95',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
"Other Woman, The","Other Woman, The",,Film,"Bossa Entertainment, Inc",English,2008,1 x 90',,TRUE,FALSE,TRUE,,01/05/2008 00:00,31/12/2099 00:00,31/12/2099 00:00,,FALSE,Acquisition,,"Australia, New Zealand, Asia (including Japan) - All TV & Video",Acquisition,,,,,,,Status 3
Pamela Principle,Pamela Principle,,Film,Master Licensing,English,1992,1 x 94',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Night Rhythms,Pamela Principle II,,Film,Master Licensing,English,1994,1 x 97',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Paper Mansions,Paper Mansions,,Film,"Bossa Entertainment, Inc",English,1995,1 x 90,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
Plain Truth,Plain Truth,,Film,"Bossa Entertainment, Inc",English,2004,1 x 90,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
President's Man (The),President's Man (The),,Film,"Bossa Entertainment, Inc",English,2000,1 x 86,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
President's Man 2 (The): Ground Zero,President's Man (The): Ground Zero,,Film,"Bossa Entertainment, Inc",English,2001,1 x 86,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,Title changed to A Line in the Sand after 9/11 attacks,,,,Status 3
Prisoner of Rio,Prisoner of Rio,F4021,Film,Mediawith Classics AG,English,1988,"1 x 101' (Castilian Spanish), 1 x 101' (English), 1 x 101' (French), 1 x 101' (German)",,TRUE,FALSE,TRUE,FALSE,24/02/2005 00:00,22/02/2010 00:00,23/02/2015 00:00,,TRUE,35%,,16.7.13 DL said carry on selling! Either party can terminate after 2yrs on 6 months notice Worldwide excluding all rights in USA and Canada / video rights in Germany: Non-exclusive TV rights in Germany / Switzerland / Austria and Liechtenstein. See license agreement status for list of previous sales (all expired) - Non Theatrical / Free Television Rights / Pay Television Rights / Videogram Rights / New Media Rights,Prior approval needed on all deals,Marketing costs included in distribution fee. Producer pays for tx costs.,First Refusal on Future Series/Spin offs,"Released on video by Columbia Tri-star in Germany, Japan, Austria, Switzerland, France, French-spkg Belgium, Italy, Spain, Turkey, Central America, South America, South Korea, Philippines, Malaysia, Singapore, India, Pakistan. Being released by anchor bay in uk in 2006. Released theatrically in UK. 3.8.09 Alain conf Japanese dubbed not available (subtitles only) and NO ITALIAN TRACKS ARE AVAILABLE.",,Quarterly 45 days after 31 March / 30 June / 30 September / 31 December,,Status 3
Queen's Messenger,Queen's Messenger,,Film,Prophecy,English,2000,1 x 91,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
Red Mercury,Red Mercury,F4044,Film,Conquistador,English,2005,"1 x 110' (English), 1 x 110' (French)",,TRUE,FALSE,FALSE,FALSE,30/09/2006 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"35% - nb. Conquistador letter (19th July 2007) to say they get paid 70% (mistake - should be 65%) of all royalties until US$250,000 recouped.",,Non-exclusive with Conquistador as orig prod in administration. Worldwide excluding all rights in Canada [French & English] / USA / India / Brazil / Greece / Portugal and CIS. (NB: Prod sold Ex-Yugo sold ten years from 15.12.13) Theatrical / Non-theatrical / Free TV / Pay TV / Videogram / Ancillary / Merchandising.,,Marketing costs included in fee. Indigo can deduct an extra £500 per year for marketing costs. Producer to pay for tx materials.,First Refusal on Future Series/Spin offs,,,Twice a Year within 45 days after 8 October and 8 April during first year and thereafter 45 days following these dates in which money has been received.,,Status 3
"Rendering, The","Rendering, The",F4064,Film,Victory Film Production & Distribution GmbH,English,2002,1 x 92',signed,TRUE,FALSE,TRUE,FALSE,01/10/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,FALSE,25%,,"NB: Contracts to be licensed under Victory with Indigo acting as Sales Agent. TERM: 3 yrs (1st Term), with automatic renewal of 2 yrly periods but only if achieve US$300,000 gross in 1st Term. 6 mth notice to terminate in Extended Term but Indigo has 3 months sell-off period. TERRITORY: Africa, Middle East, Italian speaking Europe, French speaking Europe, Spain, Scandinavia, Eastern Europe incl. CIS/Russia. Check Product Memo for existing sales but when comes out of license we are free to relicence - territory non-excl. with Victory. RIGHTS: Non-Theatric, TV, Video, Digital - rights non-excl. with Victory.",All deals require approval. Contracts to licensed under Victory and money to be paid into Victory's account. 5 days to respond otherwise deal granted.,"Marketing incl, TX Prod cost. (Victory is servicing all deals)",,,,No reporting necessary,,Status 3
Return To The Past,Return To The Past,F4064,Film,Victory Film Production & Distribution GmbH,English,2000,1 x 90',signed,TRUE,FALSE,TRUE,FALSE,01/10/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"NB: Contracts to be licensed under Victory with Indigo acting as Sales Agent. TERM: 3 yrs (1st Term), with automatic renewal of 2 yrly periods but only if achieve US$300,000 gross in 1st Term. 6 mth notice to terminate in Extended Term but Indigo has 3 months sell-off period. TERRITORY: Italian speaking Europe, Spanish speaking Europe, Pan Asia, Australia, New Zealand, Latin America, USA, Canada (English only), Israel, Turkey. Check Product Memo for existing sales but when comes out of license we are free to relicence - territory non-excl. with Victory. RIGHTS: Non-Theatric, TV, Video, Digital - rights non-excl. with Victory.",All deals require approval. Contracts to licensed under Victory and money to be paid into Victory's account. 5 days to respond otherwise deal granted.,"Marketing incl, TX Prod cost. (Victory is servicing all deals)",,"Budget: €2,045,167",See list of previous sales in TITLES/FILM/VICTORY CATALOGUE folder.,No reporting necessary,,Status 3
Rise And Fall Of A White Collar Hooligan,Rise And Fall Of A White Collar Hooligan,,Film,Press On Features Ltd,English,2012,1 x 77',,TRUE,TRUE,FALSE,FALSE,,,,,TRUE,,,NOT SIGNED YET TERM: TERRITORY: World excl. UK and any existing sales (the latter TBC if any) RIGHTS: All,,,,,,,,Status 3
Rise And Fall Of A White Collar Hooligan,"Rise And Fall Of A White Collar Hooligan 2: England Away, The",,Film,Press On Features Ltd,English,2013,1 x 93',,TRUE,TRUE,FALSE,FALSE,,,,,TRUE,,,NOT SIGNED YET TERM: TERRITORY: World excl. UK and any existing sales (the latter TBC if any) RIGHTS: All,,,,,,,,Status 3
Rollin’ With The Nines,Rollin’ With The Nines,A0045B,Film,Joseph Schmo Investments Limited (JSI),English,2005,1 x 96',signed,TRUE,TRUE,TRUE,FALSE,05/04/2013 00:00,04/04/2015 00:00,04/04/2020 00:00,,TRUE,25% (on actual receipts in account),,TERM: 2 yrs from 5.4.13. Any extension to be discussed in good faith. TERRITORY: WW excl. existing sales (see Product Memo). NB: WE CANNOT CLAIM ROYALTIES ON SECONDARY RIGHTS AS PRODUCER ALREADY REGISTERED,"Producer to respond within 7 days otherwise deemed approved: 1) Sales in USA, UK, France, Italy, Spain, Germany, Benelux, Scandinavia, Japan and China. 2) containing Theatrical Rights. 3) are on a straight distribution basis (i.e. no MG/Advance). 4) included in a package deal. 5) licensing deals longer than 5 years. 6) servicing costs over accumilation of $6k.",Marketing inclusive. Tx costs deductible but capped at $6k (need approval beyond this point),none,,"See Titles for full list of previous sales. NB: - UK Video - Tartan - but went into administration. Rights revert to us. - Benelux - Pay TV, Videogram, PPV - Film Entertainment Group - expires 2016 but went into administration 2011. Rights revert to us. - Thailand - All TV - exprired.","Qtrly, incl. Distribution Expenses. All monies to be paid directly into joint signature account to be set up on signature of agreement.",,Status 3
Secret Games,Secret Games,,Film,Master Licensing,English,1991,1 x 98',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Secret Games,Secret Games II,,Film,Master Licensing,English,1993,1 x 85',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Secret Games,Secret Games III,,Film,Master Licensing,English,1994,1 x 96',,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
"Secret Lives Of Dorks, The","Secret Lives Of Dorks, The",F4082,Film,"Secret Dorks, LLC",English,2013,1 x 91',signed,TRUE,TRUE,TRUE,FALSE,19/11/2010 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,"Theatrical rights: 20% Non Theatrical Rights: 28% Free Television Rights: 27% Pay Television Rights: 27% Videogram Rights: 17% Digital Rights: 25% (In such case the commission on Digital Rights will refer to licenses not licensed together with television rights) Future to recoup: £141,955 Post-Production Costs after Indigo's commission and marketing costs; £27,332 Fees and Premium from 50% of Indigo's commission. Indigo and Future guarantee £69,350 each. If Future's guarantee is not recouped in first 18 months from delivery Indigo to repay back + with premiums. In addition Future will be entitled to recoup its guarantee out of receipts from the UK rights in first position priority over Indigo, with Indigo to recoup its Distribution Fee from other sales. All money to go into collection account.","1) Indigo to receive 2 sales bonuses of US$50k each when generated net foreign sales equal to (1) US$1,000,000 and (2) US$2,500,000. Such bonuses shall be paid to Distributor out of foreign distribution proceeds received by Distributor. 2) FutureFilm gets 50% of Indigo's benefit, being: - Producer's buy-out - share of Producer's net profit - UK rights",TERM: 15 yrs (automatic rolling if haven't recouped Post-Production Cost) but Producer has 6 month option (from first screening) to buy-out Indigo's rights by a domestic/NAM distributor. TERRITORY: WW excl. US/Canada (NB: Future Film gets back end to UK sales) RIGHTS: All rights,"1) if below Take price (see forecast - 5 working days to respond otherwise granted) 2) if sublicensing beyond 5 years of Term""","Distributor will deduct a cost capped at US$30,000 (thirty thousand US dollars), and subject to an additional amount by up to US$20,000 (twenty thousand US dollars) if such additional costs are incurred by Distributor solely for manufacturing a trailer for the Programme (“Marketing Costs”) to cover marketing expenses and distribution costs. Tx costs will be at Indigo's cost as we are only receiving ultimate masters.",To renew term On sequels etc to be negotiated within 30 day period (but to expire if we are bought out by producer),,"NAM RELEASES (as of 11.12.13): Release date 27th September 2013. Limited theatrical release incl. Nickelodeon and AMC theatres. Approx 12 market. No metrics given to date. VOD platforms licensed by Gravitas Ventures: AT&T U-Verse, Bright House, CABLEVISION, Charter On Demand, Comcast Xfinity, COX, DIRECTV, Dish Network, Insight, Mediacom, RCN, Time Warner, Verizon FiOS, COGECO, MTS, iTunes, Google Play, YouTube, PlayStation Network, Vudu, XBOX, Amazon Video on demand. Random Media releasing Video - hoping to get picked up by Walmart or Redbox.",Qtly. See Contract Note in Producer folder for outline of remittance and repaying Post Production Services with Future Film. **Note the supplement letter signed 30.9.13 which outlines new terms for the Post Production Service.,Dorks https://vimeo.com/99040664 Password: Indigo2014,Status 3
Sexual Malice (aka The Other Man),Sexual Malice (aka The Other Man),,Film,Master Licensing,English,1994,1 x 96,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Sexual Outlaws aka Silent Outlaws,Sexual Outlaws (aka Silent Outlaws),,Film,Master Licensing,English,1994,1 x 96,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Silence,"Silence, The",AQ0236,Film,AUSTRALIAN BROADCASTING CORPORATION,English,2006,"1 x 105' (Film), 2 x 56' (Mini-series)",,TRUE,FALSE,TRUE,FALSE,01/06/2007 00:00,31/05/2017 00:00,31/05/2017 00:00,,TRUE,"35% until acquisition cost recouped - US$65,000",,"Acquired All TV and Vid and Airlines (inc. VOD and internet) for Scandinavia, Benelux, Eastern and Central Europe, Minor Europe (Turkey, Israel, Greece/Cyprus, Malta, Gibraltar, Portugal) and Middle East inc. Arabic Africa, Africa and Asia (but not Japan) - check 'Acq-Sales Schedule.xls' for exact territories acquired.",n/a for acquired rights. Can offer to other territories to strong clients - but discuss with DL before doing so.,,,,check 'Acq-Sales Schedule.xls' for exact territories acquired.,,,Status 3
Silencer (The),Silencer (The),,Film,Prophecy,English,1999,1 x 92,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
Sins of the Night aka By Love Possessed,Sins of the Night,,Film,Master Licensing,English,1993,1 x 90,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Siren's Kiss aka The Muse,Siren's Kiss,,Film,Master Licensing,English,1995,1 x 102,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,,Status 3
Stranger By Night,Stranger By Night,,Film,Master Licensing,English,1994,1 x 96,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Indigo pays all costs,,,,,Stranger By Night https://vimeo.com/97310299 Password: Indigo2014,Status 3
Substitute Wife (The),Substitute Wife (The),,Film,"Bossa Entertainment, Inc",English,1994,1 x 88,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,TRUE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
"Suspect, The","Suspect, The",,Film,"Bossa Entertainment, Inc",English,2005,1 x 86',,TRUE,FALSE,TRUE,,,,,,TRUE,Acquisition title,,"As of 25.9.10 these are territories available:AUSTRIA, AUSTRALIA, BANGLADESH, BARBADOS, BAHAMAS, CAMBODIA, CHINA, COMOROS, DENMARK, ESTONIA, FINLAND, GEORGIA, GERMAN EUROPE, GREENLAND, HAITI, ICELAND, INDIA, INDONESIA, ITALIAN EUROPE, JAMAICA, KOREA, LAOS, LATVIA, LITHUANIA, MADAGASCAR, MICRONESIA, MOLDOVA, MONTNEGRO, MONGOLIA, MYANMAR, NAURU, NORWAY, PHILIPPINES, SOMOA, SINGAPORE, `SRI LANKA, SWEDEN, SWITZERLAND(non-French), UKRAINE, UK",Acquisition,All Indigo's own,,,,,,Status 3
Sweetie,Sweetie,F4056,Film,Arena Film Pty,English,1989,1 x 97',,TRUE,FALSE,TRUE,FALSE,18/12/2007 00:00,17/06/2009 00:00,17/06/2014 00:00,,TRUE,17.5% & 5% for marketing TX costs producers. Sell materials wherever possible.,,"Exclusive UK / Eire. Non-exclusive worldwide ex. Australia. Where there are licenses in place, these revert to Indigo on expiry. Free TV, Pay TV, CCTV, VOD, Inflight, DVD and Non-theatric. Broadband, mobile and wireless are not cleared – but should be discussed on a case by case basis","Sweetie is NON-EXCLUSIVE WITH PRODUCER (EXCL UK/EIRE). MUST GET PRE-APPROVAL ON ALL DEALS. Broadband, mobile and wireless technology - these rights must be cleared by producer and dealt with case by case.","Marketing expenses (inc. flyrs, brochures, ads, print, posters, images, web digitisation, market expenses) inc. in 5%. All costs for TX are producer’s MUST MAKE EVERY EFFORT TO SELL MATERIALS.",The term will be extended after reviewing sales results on expiry of initial term.,NO minimum guarantee,Non-exclusive only,45 days after each calendar quarter,,Status 3
Sworn to Silence,Sworn to Silence,,Film,"Bossa Entertainment, Inc",English,1987,1 x 94,,TRUE,FALSE,TRUE,,,01/01/1904 00:00,01/01/1904 00:00,,FALSE,,Acquisition,Worldwide subject to acquisition - Subject to acquisition,Acquisition,Subject to acquisition,,,,,,Status 3
Taking Back Our Town,Taking Back Our Town,F4064,Film,Victory Film Production & Distribution GmbH,English,2001,1 x 90',signed,TRUE,FALSE,TRUE,FALSE,01/10/2012 00:00,31/12/2099 00:00,31/12/2099 00:00,,TRUE,25%,,"NB: Contracts to be licensed under Victory with Indigo acting as Sales Agent. TERM: 3 yrs (1st Term), with automatic renewal of 2 yrly periods but only if achieve US$300,000 gross in 1st Term. 6 mth notice to terminate in Extended Term but Indigo has 3 months sell-off period. TERRITORY: Africa, Middle East, Italian speaking Europe, French speaking Europe, Spain, Scandinavia, Eastern Europe incl. CIS/Russia. Check Product Memo for existing sales but when comes out of license we are free to relicence - territory non-excl. with Victory. RIGHTS: Non-Theatric, TV, Video, Digital - rights non-excl. with Victory.",All deals require approval. Contracts to licensed under Victory and money to be paid into Victory's account. 5 days to respond otherwise deal granted.,"Marketing incl, TX Prod cost. (Victory is servicing all deals)",,"Budget: €4,133,279",See list of previous sales in TITLES/FILM/VICTORY CATALOGUE folder.,No reporting necessary,,Status 3
Tale of a Vampire,Tale of a Vampire,F0034,Film,Media Productions,English,1992,1 x 99,,TRUE,FALSE,TRUE,FALSE,27/01/2000 00:00,31/12/2099 00:00,31/12/2099 00:00,,FALSE,25% TV and video / 30% any other medium,CD Rom / Cdi rights / additional marketing costs,"TERM: agreed renewal on agreement. Automatic rolling agreement for 2 yr periods from 17.3.10, either party can terminate 6mth notice. TERRITORY: UK only. RIGHTS: All media and in all formats and technical configurations whether now or hereafter known including but not limited to broadcast television / cable / satellite / home video / non-theatric and educational uses but excluding all merchandising / audio rights / music publishing rights",CD Rom / Cdi rights / additional marketing costs,"Marketing costs capped at 5% of gross sales. Producer pays for tx materials. Producer to pay for flyers inclusion in catalogue, other marketing materials after prior consent",First Refusal on Future Series/Spin offs Not mentioned,,,Quarterly 30 days after 31 March / 30 June / 30 September / 31 December,,Status 3
10 Terrorists!,That Crazy Reality Show (aka 10 Terrorists!),A0078,Film,Sunjive Pty Ltd,English,2012,"1 x 89' (Film), 4 x 22' (Series)",signed,TRUE,TRUE,FALSE,FALSE,27/08/2013 00:00,26/08/2019 00:00,26/08/2024 00:00,,TRUE,30%,,"INITIAL TERM: 24 mths. 2ND TERM: further 24 mths subject to Indigo achieving 50% ($268,560) of total medium forecast during Initial Term. 3RD TERM: further 24 mths subject to Indigo achieving further 20% of the total medium forecast ($410,480) during 2nd Term. Extension beyond 3rd Term by mutual agreement. TERRITORY: Worldwide excluding Australia (all rights) and USA/Canada all PPV/VOD/Hotel rights via internet and TV (see Product Memo for exact rights licensed to Afterlife). TV and Video is available. RIGHTS: Theatrical (non-excl. w/ Prod), Non-Theatrical, all TV, Video, Digital.","On tx costs over £1,000 during Term.","Marketing inclusive but £5000 (across both films) can be deducted during Initial Term for marketing and market attendances. Then £2,500 (per film) during Second Term. Tx deductible up to £1,000 per program. Thereafter requires prod approval.",,"- Budget: €400,000 - Awards: LA Comedy Festival: Winner - KickAss Original Feature; Indie Gems - Winner Best film, Best Editing LA Movie Awards - Honourable Mention; VIFF! - Official selection; MICF - Official selection.","Afterlight Rights means cable/satellite PPV (Pay-Per-View); cable/satellite VOD (Video on Demand) & SVOD (Subscription Video on Demand); Internet & IPTV (Internet Protocol TV) for VOD and SVOD (including ad-based) MOD (Movies on Demand), Hotel VOD, VOD platforms and delivery systems for digital, internet and mobile based media",From signature until 36 months after delivery of all materials - every quarter. Thereafter every 6 months.,That Crazy Reality Show Crazy Reality Show https://vimeo.com/101383737 Password: Indigo2014,Status 3
Three Dollars,Three Dollars,F4056,Film,Arena Film Pty,English,2005,119',,TRUE,TRUE,TRUE,FALSE,18/12/2007 00:00,17/12/2009 00:00,17/12/2014 00:00,,TRUE,12.5% and 5% for marketing TX costs producers. Sell materials wherever possible.,,"Worldwide ex. Australia. All rights excluding broadband, mobile and wireless technology - these rights must be cleared by producer and dealt with case by case.","Broadband, mobile and wireless technology - these rights must be cleared by producer and dealt with case by case.","Marketing expenses (inc. flyrs, brochures, ads, print, posters, images, web digitisation, market expenses) inc. in 5%. All costs for TX are producer’s MUST MAKE EVERY EFFORT TO SELL MATERIALS.",The term will be extended after reviewing sales results on expiry of initial term.,"Minimum Guarantee of US$25,350. 50% Due 6 months after sig. (18/06/08) 50% Due 18 months after sig. (18/06/09) – failure to do so will result in immediate termination. NB. Specific accounts for payments – c.f contract.",,45 days after each calendar quarter,,Status 3
